-1.06,0.95,0.16;
-1.01,0.86,0.52;
-0.11,0.77,0.20;
0.39,0.83,0.14;
0.97,0.52,-0.03;
0.67,0.23,0.23;
-0.29,0.10,0.48;
0.25,-0.09,0.48;
1.38,-0.38,-0.07;
1.69,-0.32,-0.01;
1.19,-0.44,0.31;
0.77,-0.30,0.02;
0.18,-0.24,0.16;
0.06,-0.16,-0.12;
-0.05,-0.15,0.12;
0.10,0.00,0.19;
-0.83,0.11,0.19;
-1.00,0.31,0.34;
-0.86,0.17,0.08;
-0.07,0.17,0.20;
-0.65,-0.15,0.16;
-0.69,-0.09,0.31;
-0.80,0.05,0.16;
-0.39,0.13,0.28;
0.01,0.11,0.17;
-0.42,-0.27,-0.15;
-0.43,-0.12,0.09;
-0.28,0.19,-0.23;
-0.55,0.07,0.05;
-0.25,0.19,-0.30;
-0.60,0.40,-0.29;
-0.83,0.39,-0.36;
0.03,0.20,-0.52;
0.30,0.10,-0.24;
0.93,0.07,-0.33;
0.24,-0.04,-0.52;
0.21,-0.16,-0.46;
0.47,-0.27,-0.62;
1.29,-0.42,-0.76;
1.22,-0.33,-0.76;
1.05,-0.51,-0.99;
1.52,-0.48,-0.73;
0.59,-0.18,-0.58;
1.17,-0.21,-0.70;
1.80,-0.33,-1.01;
2.09,-0.29,-0.72;
1.48,-0.22,-0.91;
1.06,-0.45,-0.33;
0.51,-0.07,-0.55;
0.38,0.16,-0.58;
0.30,-0.10,-0.58;
0.99,0.16,-0.32;
0.15,0.17,-0.33;
0.10,0.13,-0.18;
-0.57,0.05,-0.35;
-1.23,-0.06,-0.38;
-1.03,0.13,-0.21;
-0.97,0.02,-0.59;
-0.29,-0.06,-0.20;
-0.40,0.05,-0.43;
-0.25,0.02,-0.29;
0.09,0.03,-0.23;
0.01,-0.04,-0.26;
-0.16,-0.06,-0.36;
-0.42,0.19,-0.04;
-0.48,-0.09,-0.35;
-0.43,-0.19,-0.36;
-0.54,-0.03,-0.26;
0.06,-0.21,-0.30;
0.27,-0.06,-0.33;
0.27,0.11,-0.41;
-0.04,0.20,-0.43;
-1.07,0.17,-0.35;
-0.84,0.36,-0.44;
-0.78,0.51,-0.27;
-0.19,0.29,-0.55;
0.13,0.34,-0.29;
-0.20,0.42,-0.41;
-0.88,0.45,-0.07;
-1.07,0.45,-0.20;
-0.58,0.40,-0.10;
-0.14,0.22,-0.23;
0.13,0.14,-0.38;
0.15,0.17,-0.20;
0.19,0.20,-0.12;
0.03,0.08,-0.03;
0.18,-0.04,-0.04;
0.27,-0.04,-0.15;
0.06,-0.06,-0.32;
-0.45,-0.39,-0.18;
-0.16,0.11,-0.01;
0.39,-0.04,0.06;
-0.17,0.13,0.03;
0.07,-0.10,0.03;
0.47,0.10,0.16;
-0.08,0.17,0.02;
-0.36,0.40,0.29;
-0.11,0.45,0.08;
0.36,0.40,0.03;
-0.40,0.42,0.34;
-0.77,0.45,0.34;
-0.33,0.49,0.16;
-0.25,0.46,0.09;
-0.65,0.54,0.02;
-0.62,0.39,-0.04;
-0.49,0.48,-0.07;
-0.60,0.55,-0.06;
-0.11,0.68,-0.13;
-0.40,0.77,-0.01;
-0.26,0.75,-0.15;
-0.20,0.66,-0.21;
-0.25,0.68,0.08;
-0.75,0.65,0.00;
-0.63,0.75,0.09;
-0.46,0.72,0.17;
-0.19,0.66,-0.04;
0.48,0.69,-0.04;
0.48,0.26,-0.03;
0.04,0.55,0.17;
0.25,0.37,0.03;
0.88,0.29,-0.04;
1.32,0.08,-0.15;
0.96,0.10,0.05;
0.32,0.13,-0.04;
0.65,0.03,-0.20;
0.70,0.17,-0.32;
1.20,0.31,-0.20;
0.73,0.19,-0.07;
0.59,0.22,-0.15;
0.44,0.07,0.02;
0.88,0.11,-0.15;
0.29,0.10,-0.26;
-0.10,0.11,0.12;
0.03,0.22,-0.09;
-0.02,0.14,-0.10;
-0.19,0.26,-0.35;
-0.25,0.13,0.06;
0.19,-0.01,-0.38;
0.27,0.08,-0.10;
0.13,0.16,-0.06;
-0.68,0.13,0.00;
-0.13,0.11,-0.06;
0.91,0.03,0.03;
1.00,0.29,0.03;
0.42,0.02,-0.06;
-0.20,0.16,-0.15;
0.30,0.10,-0.21;
-0.14,0.69,-0.29;
-0.62,0.61,-0.01;
-0.43,0.81,-0.23;
0.73,0.65,-0.43;
0.53,0.90,-0.21;
0.12,1.07,-0.30;
0.35,1.16,-0.27;
0.12,1.03,-0.17;
-0.60,1.35,-0.36;
-0.42,1.29,-0.18;
-0.43,1.50,-0.01;
0.56,1.55,-0.46;
0.09,1.36,0.02;
0.96,1.26,-0.33;
0.97,1.52,-0.32;
1.06,1.78,-0.24;
-0.48,1.71,-0.49;
-1.58,1.45,0.02;
-1.13,1.41,-0.32;
-1.10,1.21,-0.17;
-0.81,0.94,-0.18;
-0.88,1.21,-0.41;
-1.47,1.30,-0.21;
-1.10,1.29,-0.23;
-1.62,0.95,-0.06;
-1.50,0.77,0.11;
-1.06,0.51,0.06;
-0.89,0.61,-0.07;
-1.12,0.60,0.12;
-1.50,0.13,0.31;
-0.66,-0.09,0.32;
0.30,-0.99,-0.20;
-3.82,-2.18,0.34;
0.76,-3.29,0.16;
0.53,-4.79,-0.09;
1.48,-6.10,-0.33;
0.47,-7.35,-0.35;
1.00,-8.12,-0.35;
-0.43,-8.93,-0.75;
-1.44,-9.66,-0.55;
2.29,-9.93,-1.17;
4.29,-10.07,-1.84;
4.56,-10.24,-1.98;
2.29,-9.80,-1.78;
0.16,-9.60,-1.65;
-0.31,-9.86,-1.45;
2.44,-9.66,-1.78;
3.72,-9.81,-2.49;
3.75,-10.36,-2.26;
2.62,-10.90,-2.21;
0.04,-12.45,-1.91;
1.51,-14.13,-1.57;
3.32,-16.36,-2.06;
1.89,-18.62,-2.52;
-0.22,-22.29,-2.29;
0.65,-25.83,-1.95;
-0.78,-31.29,-2.90;
-6.60,-38.65,-2.49;
-10.66,-45.90,-1.60;
-17.49,-56.51,-1.37;
-14.97,-69.23,-1.40;
-28.39,-83.80,-2.06;
-46.58,-100.13,-1.92;
-60.20,-118.59,1.33;
-59.09,-127.28,3.59;
-35.32,-131.05,8.29;
13.77,-130.51,6.60;
91.09,-120.53,10.74;
83.49,-117.93,3.97;
-91.07,-132.30,11.33;
-160.36,-135.29,34.14;
24.09,-126.50,34.22;
50.32,-123.40,12.63;
1.32,-119.77,19.48;
30.42,-112.33,26.81;
-3.62,-109.54,25.01;
-3.39,-103.66,24.17;
30.29,-93.69,20.43;
21.37,-83.87,16.11;
-14.40,-70.38,18.23;
32.70,-56.53,14.22;
38.38,-47.29,3.85;
42.36,-34.29,2.19;
90.21,-22.19,-6.59;
58.03,-2.01,-13.07;
37.84,15.27,-11.46;
20.10,35.71,-13.84;
0.80,58.07,-8.72;
5.81,76.26,-7.51;
14.25,102.63,-7.11;
-3.71,130.51,-7.40;
5.75,155.99,-10.26;
5.60,184.20,-17.81;
-21.42,205.49,-27.63;
-84.60,215.82,-34.29;
-148.94,228.48,-28.64;
-151.04,245.73,-31.72;
-147.33,253.84,-42.15;
-134.29,251.24,-56.72;
-63.84,226.84,-67.11;
52.64,169.55,-48.12;
72.87,98.86,-65.08;
71.37,22.17,-98.68;
50.39,-20.80,-93.01;
39.37,-44.84,-67.01;
20.68,-53.40,-46.35;
-7.35,-58.48,-39.75;
-45.79,-68.99,-33.48;
-75.96,-79.95,-32.43;
-75.85,-89.69,-36.72;
-40.89,-92.67,-41.68;
-7.13,-89.43,-45.20;
14.24,-82.79,-49.14;
12.85,-80.99,-50.13;
17.34,-85.81,-49.11;
31.77,-89.08,-51.83;
39.54,-78.65,-55.19;
40.94,-62.32,-55.71;
141.31,-96.53,-54.35;
243.05,-172.93,-14.01;
169.40,-237.25,-27.49;
170.68,-243.37,-34.59;
183.11,-224.93,-24.58;
151.77,-198.53,4.72;
115.03,-188.13,27.44;
6.44,-176.74,10.61;
-8.75,-143.22,31.12;
4.59,-125.13,15.24;
-41.41,-110.84,2.49;
-36.16,-78.74,13.16;
-30.88,-46.94,12.51;
-21.21,-19.26,5.09;
-10.42,18.81,-3.02;
-3.75,57.49,-11.26;
-6.68,87.45,-17.16;
-8.11,121.07,-22.68;
-34.86,149.33,-31.07;
-71.84,175.20,-41.48;
-105.39,200.31,-40.38;
-138.91,224.49,-23.60;
-117.65,246.80,7.99;
-39.15,246.16,10.90;
-58.28,200.25,23.80;
-68.16,193.44,67.51;
-23.24,166.42,78.52;
6.64,116.61,83.32;
-48.65,87.49,80.99;
-65.82,89.06,87.97;
