0.80,0.65,0.43;
1.16,0.62,0.52;
0.17,0.05,0.29;
-3.54,-0.80,0.12;
-4.40,-0.57,0.49;
-5.24,0.54,1.54;
-1.37,1.21,1.24;
1.62,0.73,0.11;
4.34,0.62,-1.47;
2.78,-0.01,-1.91;
2.40,-0.37,-0.84;
0.93,-0.10,0.34;
-0.78,0.41,1.18;
-2.09,0.04,0.81;
-2.73,0.53,0.87;
-2.99,-0.21,0.03;
-2.23,-0.75,-0.63;
-1.08,-0.08,-0.34;
-0.41,-0.11,0.24;
-0.69,-0.08,0.75;
-1.11,-0.45,1.05;
-1.60,-0.21,0.53;
-2.06,0.39,-0.09;
-0.18,-0.43,-1.08;
0.17,-0.24,-1.01;
-1.95,0.50,0.18;
-5.27,-0.16,0.17;
-4.73,-0.53,-0.14;
-4.87,0.01,-0.35;
-4.56,-0.02,0.50;
-3.19,0.30,0.67;
-2.35,-0.13,0.61;
-1.68,-1.21,-0.52;
-4.76,-0.57,-0.24;
-6.01,0.63,1.19;
-5.53,0.82,3.31;
-4.72,0.05,2.96;
-6.59,0.50,0.75;
-5.51,1.44,-2.09;
-4.32,2.04,-2.63;
-3.28,3.61,-0.82;
1.13,1.78,-0.72;
3.33,-0.01,-0.84;
-0.12,0.94,-1.47;
-2.96,1.31,-2.23;
-7.28,1.92,-0.82;
-9.86,1.92,0.12;
-3.39,1.76,-1.79;
-3.88,2.15,-2.58;
-0.46,1.76,-3.85;
6.43,2.71,-3.40;
8.51,4.83,-2.41;
15.57,5.75,-4.69;
22.84,6.34,-8.09;
28.49,5.44,-10.49;
31.60,3.52,-10.95;
30.25,5.25,-7.59;
28.43,6.76,-3.16;
16.80,4.51,-0.84;
9.42,0.50,-3.07;
-1.27,-0.25,-1.42;
-12.04,0.80,4.87;
-21.68,0.48,6.20;
-24.35,-1.59,0.73;
-18.72,-1.29,-4.43;
-1.82,-0.30,-4.09;
15.70,0.36,-1.68;
27.41,-1.62,-3.68;
29.47,-1.50,-6.05;
25.12,-4.74,-6.21;
13.71,-6.89,-3.77;
0.18,-5.99,1.34;
-10.95,-5.69,5.66;
-16.81,-5.90,7.36;
-22.79,-6.56,8.14;
-20.09,-6.14,7.63;
-10.07,-4.98,6.23;
1.36,-4.19,4.14;
12.31,-3.49,-0.95;
14.87,-2.77,-3.62;
18.23,-1.27,-3.98;
22.75,-1.35,-2.70;
16.67,-1.20,0.52;
8.86,-2.91,0.87;
-4.35,-2.02,1.22;
-10.01,-2.59,0.61;
-12.12,-1.72,0.66;
-8.32,-0.51,1.10;
-4.07,-1.58,1.21;
3.65,-2.34,1.01;
3.18,-1.43,1.11;
-1.22,-1.78,1.36;
-7.42,0.44,1.02;
-7.94,0.48,-0.18;
-4.14,2.05,0.58;
1.96,2.22,-0.02;
10.99,1.34,-2.37;
23.09,3.76,-1.88;
43.15,4.63,-1.63;
54.06,4.15,-5.34;
54.51,4.65,-9.56;
50.78,5.20,-11.47;
41.63,7.40,-6.63;
32.55,7.86,-1.59;
30.95,7.66,0.55;
29.02,10.82,1.76;
32.44,9.12,-2.00;
36.25,9.08,-6.72;
40.49,10.19,-10.05;
47.79,8.54,-9.31;
55.07,9.70,-6.26;
65.30,11.83,-4.50;
74.72,12.56,-4.23;
79.68,14.04,-3.53;
87.36,14.04,-5.42;
94.14,12.56,-9.91;
93.02,11.61,-14.93;
89.45,14.15,-15.13;
89.30,12.22,-13.47;
84.44,9.52,-11.37;
72.18,8.33,-11.42;
58.58,10.80,-11.19;
56.92,13.67,-6.09;
62.95,11.84,-4.55;
61.25,9.32,-8.53;
51.19,11.49,-9.42;
39.89,14.82,-6.81;
33.62,13.84,-5.91;
30.83,8.79,-5.79;
23.38,6.07,-5.80;
18.99,8.60,1.56;
13.71,7.76,5.36;
7.89,8.22,5.27;
8.11,9.57,3.33;
7.15,10.85,-0.24;
14.02,13.17,-2.69;
22.44,12.24,0.14;
27.25,10.62,0.49;
24.80,10.65,-0.58;
14.46,12.89,-2.99;
7.99,14.07,-2.99;
2.64,11.98,2.20;
-0.38,5.67,3.86;
-3.78,3.44,-0.06;
-10.18,5.34,-0.21;
-12.30,6.70,5.08;
-9.82,6.63,8.49;
-0.32,3.70,8.37;
9.73,-1.40,2.34;
5.51,-6.48,-7.71;
-16.06,0.74,-5.73;
-20.67,6.68,6.41;
-12.03,-1.82,7.39;
-9.57,-6.66,1.82;
-9.14,-4.05,1.39;
-14.61,-2.63,3.14;
-12.52,-3.12,5.51;
-7.48,-3.35,4.21;
-7.89,0.27,0.24;
2.69,4.05,1.36;
16.02,-1.38,2.29;
19.60,-8.66,-0.63;
1.82,-5.46,-5.56;
-13.13,3.96,-4.75;
-10.98,6.28,1.88;
5.45,-5.81,2.40;
7.60,-9.06,-1.82;
-2.07,-3.27,-3.24;
-5.16,1.75,1.91;
-2.62,-4.24,5.22;
-1.92,-7.73,5.53;
-8.61,-7.14,-0.82;
