-0.06,-4.95,-1.94;
0.14,-5.20,-1.77;
0.54,-6.10,-1.82;
0.86,-6.52,-1.95;
0.46,-5.67,-2.44;
0.98,-4.43,-2.61;
0.69,-4.02,-2.64;
-0.03,-4.78,-2.69;
-0.15,-5.65,-2.98;
-0.12,-4.92,-3.15;
-0.28,-4.22,-3.30;
-0.51,-3.97,-3.13;
-0.88,-4.65,-2.60;
-0.83,-5.65,-2.79;
-1.19,-6.42,-3.15;
-0.44,-5.10,-3.57;
0.40,-4.84,-3.77;
1.21,-4.84,-3.89;
0.77,-5.84,-3.97;
0.10,-5.82,-3.86;
0.36,-5.47,-3.62;
1.03,-4.75,-3.34;
0.62,-4.07,-2.66;
0.04,-4.19,-2.52;
-0.36,-4.72,-2.14;
0.80,-5.21,-2.46;
1.78,-5.55,-2.72;
1.70,-4.91,-2.41;
1.30,-4.65,-2.67;
1.47,-4.94,-2.34;
0.98,-4.86,-1.89;
0.91,-4.37,-1.69;
1.27,-3.26,-2.02;
1.26,-3.73,-2.23;
0.54,-4.14,-2.53;
0.49,-4.55,-3.05;
0.80,-4.02,-2.92;
0.51,-3.33,-2.66;
0.49,-3.26,-2.84;
0.49,-3.73,-2.64;
0.48,-3.68,-2.72;
0.17,-3.58,-2.82;
-0.04,-3.78,-2.90;
0.08,-3.87,-3.02;
-0.16,-3.36,-2.75;
0.17,-3.55,-2.89;
-0.25,-4.28,-2.72;
-0.50,-3.97,-2.75;
-0.36,-3.59,-2.58;
0.42,-3.38,-2.55;
0.42,-3.70,-2.40;
-0.10,-3.58,-2.61;
-0.91,-3.58,-3.13;
-0.91,-3.24,-3.01;
-1.51,-2.77,-2.87;
-1.98,-2.49,-3.19;
-2.80,-2.54,-2.87;
-3.96,-2.28,-2.29;
-6.09,-0.62,-1.97;
-7.28,0.01,-1.86;
-9.35,1.09,-1.56;
-8.77,1.92,-2.15;
-8.59,1.87,-2.02;
-9.44,2.56,-1.80;
-9.51,2.07,-2.43;
-8.73,3.00,-3.59;
-7.25,2.06,-4.89;
-3.84,1.09,-8.52;
-2.22,-0.88,-10.44;
-2.50,-3.91,-11.07;
-2.79,-6.74,-11.07;
-1.87,-7.81,-12.06;
0.56,-7.64,-11.57;
0.95,-8.04,-9.97;
0.46,-9.99,-8.49;
-2.22,-14.05,-9.18;
-2.71,-15.81,-10.02;
-0.62,-17.53,-10.75;
1.62,-17.78,-11.50;
1.75,-19.85,-12.44;
2.72,-20.19,-12.99;
4.52,-20.65,-13.28;
5.04,-21.39,-13.08;
6.31,-21.20,-13.13;
5.23,-21.56,-12.17;
4.30,-22.63,-12.20;
3.10,-23.26,-11.94;
2.45,-24.59,-12.70;
2.65,-26.25,-13.10;
2.81,-26.74,-12.89;
2.86,-26.77,-12.93;
4.28,-26.77,-13.88;
5.46,-25.67,-14.60;
6.48,-23.85,-14.14;
8.94,-21.27,-13.01;
9.39,-21.33,-12.87;
7.36,-20.59,-12.99;
7.00,-20.04,-14.47;
7.75,-20.66,-13.95;
7.97,-23.09,-13.88;
7.20,-23.82,-13.91;
6.89,-22.92,-14.58;
8.17,-21.61,-15.92;
9.01,-22.55,-14.87;
10.04,-24.23,-13.76;
8.54,-25.21,-12.73;
7.29,-24.94,-13.11;
6.27,-26.11,-13.39;
5.56,-27.06,-12.34;
4.43,-29.26,-10.98;
4.31,-29.13,-11.22;
4.80,-26.57,-12.08;
7.47,-23.56,-13.76;
10.22,-22.54,-14.95;
8.91,-23.55,-14.78;
6.65,-25.41,-14.46;
4.59,-25.07,-14.32;
6.23,-24.95,-15.27;
6.42,-22.69,-15.42;
5.68,-23.65,-15.31;
2.11,-27.61,-14.75;
0.97,-28.81,-14.40;
1.93,-27.70,-15.02;
4.48,-25.36,-15.39;
5.68,-23.01,-14.82;
6.45,-21.10,-14.56;
6.37,-19.17,-13.42;
5.20,-17.78,-11.34;
3.96,-17.12,-9.19;
2.33,-14.60,-8.03;
2.77,-9.94,-6.95;
2.83,-8.57,-6.75;
1.46,-10.05,-6.12;
0.31,-9.70,-4.96;
-0.82,-8.45,-3.97;
0.30,-6.69,-3.76;
1.32,-6.57,-3.27;
1.36,-7.70,-2.05;
0.16,-7.97,-1.42;
-0.13,-8.65,-1.10;
-0.59,-7.20,-0.63;
0.86,-4.23,-0.79;
-0.45,-3.93,-1.39;
-0.45,-5.88,-1.30;
-1.77,-7.36,-1.47;
-0.76,-7.00,-2.03;
0.02,-6.10,-2.63;
0.48,-4.40,-2.43;
0.45,-3.00,-2.14;
-0.27,-3.09,-1.89;
-1.70,-4.02,-1.39;
-2.79,-3.29,-0.92;
-2.32,-3.07,-1.02;
-1.23,-4.26,-0.76;
-1.06,-5.32,-1.11;
-1.22,-4.68,-0.93;
-0.77,-3.73,-0.87;
-0.82,-3.58,-0.98;
-0.44,-4.02,-1.18;
-0.39,-3.46,-0.76;
-0.33,-2.02,-0.55;
-0.18,-0.74,0.12;
-0.39,-0.84,0.03;
-1.32,-0.92,0.02;
-1.23,-2.68,-0.03;
-1.84,-2.75,-0.11;
-1.32,-2.95,-0.46;
-1.66,-3.52,-1.48;
-1.70,-2.45,-1.89;
0.42,-1.06,-2.27;
1.93,-0.34,-2.66;
1.44,-2.54,-2.29;
0.92,-3.09,-1.57;
0.30,-0.04,-1.37;
-0.30,-0.04,-0.87;
0.16,-2.20,-1.04;
0.14,-3.82,-0.92;
0.11,-3.59,-0.90;
-0.25,-2.19,-0.98;
-0.33,-1.38,-1.37;
0.23,-2.22,-2.72;
0.74,-1.94,-3.83;
1.14,-3.27,-4.17;
0.37,-4.26,-3.77;
0.46,-3.55,-3.37;
1.10,-3.20,-3.07;
1.32,-2.97,-2.78;
2.59,-3.01,-2.64;
2.98,-3.47,-2.05;
3.70,-3.65,-1.25;
3.09,-4.26,-0.72;
1.79,-5.26,-0.35;
-0.16,-6.05,0.43;
-0.73,-5.24,0.44;
0.45,-4.72,-0.53;
-0.13,-4.57,-1.21;
0.78,-4.42,-2.27;
0.14,-3.26,-3.30;
0.54,-3.17,-3.76;
0.86,-2.84,-4.27;
1.81,-3.85,-4.03;
1.36,-4.02,-3.60;
0.65,-3.67,-3.16;
-0.27,-4.72,-3.02;
-0.48,-5.61,-2.78;
-0.70,-6.10,-2.99;
0.16,-6.51,-3.16;
-0.03,-4.63,-3.18;
1.50,-3.99,-3.13;
1.59,-4.16,-3.53;
2.62,-5.79,-3.33;
2.54,-6.74,-2.67;
2.39,-5.52,-2.43;
0.94,-3.61,-2.20;
0.37,-5.04,-2.63;
0.33,-6.54,-2.72;
2.13,-8.62,-4.43;
1.94,-6.40,-5.31;
2.36,-3.44,-5.65;
1.27,-1.82,-5.79;
1.94,-4.14,-6.06;
0.80,-5.87,-5.62;
0.13,-6.65,-6.21;
-0.96,-6.10,-6.69;
0.54,-5.27,-7.91;
-0.59,-4.43,-8.34;
-1.78,-9.17,-10.63;
-2.16,-14.60,-14.00;
-0.51,-19.15,-17.28;
-2.45,-18.33,-18.37;
-0.59,-27.67,-22.35;
-6.53,-35.81,-23.62;
-10.68,-45.39,-27.98;
-10.15,-52.08,-34.32;
-0.09,-61.20,-40.46;
2.01,-64.22,-43.02;
5.03,-63.15,-46.27;
2.16,-58.62,-48.47;
-4.38,-57.62,-50.34;
-8.10,-63.68,-55.86;
-11.54,-64.63,-61.91;
-17.35,-60.14,-65.11;
-25.73,-52.39,-67.22;
-34.53,-44.84,-67.57;
-32.80,-37.33,-65.47;
-30.39,-33.93,-63.37;
-28.22,-28.08,-57.11;
-8.18,-23.04,-53.69;
-4.18,-23.00,-53.37;
-8.30,-31.90,-46.84;
2.07,-54.75,-49.66;
-7.75,-70.80,-44.03;
-3.89,-75.23,-42.66;
-2.64,-77.82,-43.95;
-2.79,-76.59,-47.60;
2.08,-69.07,-49.98;
3.26,-62.51,-43.73;
7.35,-63.78,-38.92;
4.65,-65.18,-35.13;
5.01,-65.94,-31.77;
3.56,-60.11,-27.45;
5.64,-56.19,-24.72;
9.33,-50.33,-18.32;
9.82,-46.28,-14.87;
1.96,-52.52,-14.98;
-8.67,-67.73,-21.34;
-13.86,-71.97,-26.05;
-3.12,-61.41,-24.20;
7.62,-52.42,-19.85;
9.72,-45.88,-15.44;
5.96,-46.26,-14.08;
-1.00,-51.56,-16.23;
-5.66,-57.44,-18.02;
-4.24,-56.39,-16.37;
0.13,-50.54,-16.55;
6.42,-42.17,-20.75;
-0.54,-37.20,-20.52;
-11.98,-38.62,-17.36;
-21.09,-44.94,-15.88;
-23.17,-50.46,-14.31;
-10.50,-48.30,-14.67;
-0.19,-36.04,-15.65;
1.67,-34.02,-19.36;
-11.61,-38.80,-19.01;
-20.73,-45.46,-20.46;
-23.70,-49.91,-21.76;
-18.70,-47.76,-17.62;
-14.15,-42.51,-17.37;
-5.03,-42.88,-26.81;
-8.19,-43.56,-26.02;
-16.70,-48.23,-23.22;
-19.80,-54.36,-21.56;
-16.76,-56.19,-22.70;
-10.27,-54.45,-24.98;
-5.61,-50.77,-25.76;
-4.76,-50.51,-25.62;
-6.07,-49.94,-25.91;
-10.38,-52.49,-25.31;
-8.44,-52.57,-24.49;
-3.87,-49.75,-22.12;
1.20,-41.73,-17.83;
2.16,-37.32,-13.97;
5.96,-34.65,-12.52;
1.67,-38.45,-11.16;
-3.09,-46.40,-10.81;
-3.75,-54.88,-12.46;
-0.06,-54.11,-14.73;
6.28,-48.45,-17.50;
9.91,-41.72,-17.48;
9.44,-38.80,-16.76;
5.90,-37.90,-14.55;
2.92,-41.49,-15.19;
-0.36,-45.76,-17.11;
-3.93,-48.49,-18.53;
-3.86,-48.14,-19.79;
-4.30,-45.87,-20.66;
-3.48,-43.78,-19.88;
-0.39,-41.93,-19.04;
1.68,-37.88,-18.55;
4.16,-36.80,-18.98;
6.36,-34.65,-17.88;
1.49,-32.42,-16.79;
-0.56,-30.71,-16.26;
-3.19,-30.01,-18.02;
-5.41,-31.01,-19.66;
-5.26,-31.17,-20.35;
-4.01,-27.07,-20.26;
0.43,-23.75,-21.47;
1.30,-18.89,-20.76;
1.17,-20.62,-21.27;
0.37,-19.64,-20.29;
0.92,-17.65,-20.06;
1.41,-15.97,-19.53;
0.07,-14.11,-18.60;
-0.74,-12.71,-17.31;
-1.93,-13.94,-18.03;
0.19,-14.69,-18.69;
2.08,-12.34,-18.52;
0.54,-11.84,-16.00;
-0.85,-14.30,-14.03;
-2.38,-14.78,-13.16;
-2.07,-14.10,-12.92;
1.06,-10.81,-13.83;
1.76,-9.85,-14.21;
2.33,-10.05,-14.61;
1.87,-11.07,-13.63;
2.66,-11.93,-13.50;
4.40,-11.41,-12.93;
5.65,-9.33,-12.64;
4.69,-9.15,-12.31;
3.47,-11.81,-11.44;
3.27,-14.30,-10.64;
1.58,-12.88,-10.58;
3.09,-11.30,-11.30;
4.56,-11.27,-11.76;
3.55,-11.73,-12.93;
0.98,-12.10,-13.42;
0.27,-11.32,-12.70;
0.30,-10.75,-11.62;
2.08,-10.63,-11.47;
3.04,-10.57,-11.76;
0.72,-9.88,-10.81;
-1.23,-11.90,-8.75;
-0.32,-14.57,-7.76;
4.01,-15.09,-7.54;
6.63,-12.31,-7.53;
5.99,-8.83,-7.10;
5.17,-8.39,-6.27;
3.75,-8.02,-4.75;
3.55,-6.16,-3.22;
3.97,-5.38,-1.92;
4.88,-3.35,-0.21;
4.20,-2.30,0.35;
2.27,-1.96,0.31;
1.43,-1.49,0.05;
0.36,-1.03,-0.08;
0.69,-0.49,-0.09;
0.80,0.65,0.40;
1.61,0.79,1.25;
2.39,1.22,2.20;
2.78,3.28,3.22;
1.97,3.93,3.95;
1.62,3.92,3.82;
1.64,3.40,4.11;
1.87,4.32,4.06;
2.54,5.34,4.47;
2.81,6.68,5.44;
2.54,7.60,6.52;
2.74,8.01,6.81;
3.23,8.13,7.63;
3.36,9.14,8.75;
2.23,9.95,9.68;
1.50,10.41,10.08;
1.07,9.93,10.35;
1.70,9.95,10.47;
3.30,10.77,10.89;
3.14,14.10,11.51;
2.60,15.90,12.15;
2.40,17.03,13.22;
1.50,17.93,14.34;
0.75,17.69,14.98;
1.58,16.50,15.14;
0.57,17.66,15.47;
1.29,17.72,16.14;
1.46,19.12,16.38;
1.35,20.13,16.53;
0.95,20.48,16.40;
1.75,21.95,16.49;
2.74,20.83,17.08;
3.56,18.96,17.71;
2.77,18.88,18.34;
0.81,20.16,17.97;
-1.25,22.70,16.55;
-3.77,24.74,14.24;
-5.00,24.65,13.65;
-4.93,22.61,14.20;
-1.80,21.12,15.08;
-0.53,22.10,16.90;
0.72,24.07,16.29;
-2.45,25.37,14.67;
-4.65,24.28,13.53;
-4.82,22.65,14.69;
-1.70,23.06,15.97;
-1.77,23.16,16.21;
-3.05,26.06,17.22;
-3.69,28.88,17.66;
0.83,27.84,17.60;
4.14,28.04,15.92;
3.36,28.65,15.16;
1.78,24.54,14.81;
-1.08,24.59,15.39;
-1.41,26.65,15.33;
-0.47,28.56,16.40;
-0.94,29.69,19.56;
3.07,28.93,21.14;
4.34,31.81,21.92;
3.75,38.74,20.32;
2.08,43.49,19.34;
1.97,42.65,18.84;
3.10,36.56,18.50;
3.56,33.16,20.84;
4.14,36.28,23.48;
4.66,42.36,23.80;
4.20,49.67,25.25;
