0.46,1.07,0.03;
0.64,0.27,0.18;
0.33,0.29,0.01;
0.09,0.36,-0.38;
-0.46,-0.00,-0.41;
-0.98,-0.23,-0.28;
-1.39,-0.32,-0.58;
-1.56,-0.87,-0.26;
-1.06,-0.75,-0.03;
-0.81,-0.72,0.14;
-0.40,-0.63,0.03;
0.06,-0.69,0.24;
-0.52,-0.87,0.18;
-0.15,-0.32,0.18;
0.36,-0.29,0.11;
1.23,-0.34,0.04;
1.05,0.20,0.27;
1.39,0.01,-0.09;
0.64,0.53,-0.02;
0.61,0.69,-0.09;
0.52,0.44,-0.06;
0.17,0.65,-0.35;
-0.14,0.47,-0.54;
-0.87,0.21,-0.66;
-0.84,0.27,-0.32;
-1.79,0.72,-0.70;
-1.15,1.08,-0.29;
-0.92,0.78,-0.00;
-0.75,-0.26,0.04;
-0.64,-0.31,0.47;
-0.55,0.06,0.49;
-0.08,-0.40,0.67;
-0.02,-0.55,0.96;
0.11,-0.34,0.99;
0.23,-0.26,0.55;
0.73,-0.98,0.79;
0.94,-1.22,0.53;
0.64,-0.64,0.15;
0.94,-0.78,0.04;
0.44,-0.28,-0.11;
0.40,0.07,-0.31;
0.12,0.17,-0.72;
-0.00,0.03,-0.66;
-0.17,0.27,-0.90;
-0.57,0.53,-0.92;
-0.08,0.49,-0.89;
-0.20,0.36,-0.90;
-0.61,0.44,-0.44;
-1.15,0.30,-0.23;
-0.98,0.04,-0.17;
-0.92,-0.28,0.01;
-0.22,-0.17,0.17;
0.04,-0.23,0.69;
-0.22,0.07,0.76;
0.27,0.04,0.66;
0.99,-0.34,0.75;
0.43,-0.64,0.62;
-0.05,-0.02,0.72;
-0.17,-0.34,0.44;
0.61,-0.58,0.47;
0.35,-0.23,0.46;
0.38,-0.08,0.17;
0.01,-0.32,-0.18;
-0.63,-0.17,-0.06;
-1.10,0.14,-0.25;
-0.41,-0.12,-0.84;
-0.34,-0.29,-0.55;
0.12,0.01,-0.37;
0.06,-0.66,-0.67;
-0.35,-0.35,-0.47;
-0.25,-0.17,-0.31;
-0.61,-0.03,-0.08;
-0.73,0.27,-0.34;
-0.61,0.26,-0.25;
0.01,0.26,-0.17;
0.61,0.01,-0.09;
0.14,0.04,-0.00;
0.46,-0.14,-0.23;
0.35,-0.19,-0.23;
0.30,-0.20,-0.34;
0.15,-0.05,-0.46;
-0.15,0.10,-0.49;
-0.57,0.40,-0.60;
-0.52,-0.20,-0.72;
0.21,-0.37,-0.15;
-0.14,-1.04,-0.31;
-0.52,-1.06,0.24;
-0.18,-1.13,0.30;
-0.12,-1.71,0.43;
0.20,-2.46,0.50;
-0.40,-3.31,0.96;
-0.46,-4.66,1.28;
-0.15,-5.88,1.25;
-0.18,-6.92,1.49;
0.06,-8.03,1.85;
-0.29,-9.65,2.27;
-0.28,-10.81,2.73;
-0.66,-11.36,3.01;
-1.13,-12.49,3.04;
-0.43,-13.59,3.53;
-0.57,-14.89,3.86;
0.99,-16.14,4.56;
1.88,-17.07,5.60;
2.35,-17.93,6.30;
3.40,-19.36,7.11;
5.11,-21.07,8.55;
6.18,-23.02,9.57;
5.92,-24.52,10.78;
7.88,-28.75,12.15;
9.86,-32.70,14.09;
9.83,-35.39,15.49;
15.52,-38.22,16.66;
13.40,-40.35,16.99;
12.17,-42.09,18.49;
15.40,-46.41,20.32;
14.70,-46.95,21.71;
15.63,-50.67,23.30;
17.16,-52.75,24.96;
18.76,-54.98,26.70;
18.85,-57.93,28.11;
18.06,-59.33,29.72;
18.79,-60.99,31.22;
20.79,-62.06,32.58;
22.64,-63.02,33.57;
23.75,-63.77,35.05;
24.78,-64.35,36.30;
23.57,-64.75,37.10;
23.01,-64.46,38.04;
23.33,-64.64,39.30;
24.11,-63.90,40.33;
24.35,-63.30,40.93;
24.81,-61.70,42.00;
26.06,-60.38,42.23;
27.11,-59.64,42.59;
27.77,-57.83,43.11;
27.54,-56.26,43.37;
27.37,-54.78,43.30;
26.52,-52.55,43.24;
26.27,-55.48,42.38;
25.05,-45.38,39.65;
24.58,-48.31,41.72;
26.01,-47.65,42.84;
28.50,-45.39,41.98;
28.07,-43.45,41.25;
28.41,-42.14,40.56;
28.14,-40.23,39.65;
25.66,-37.24,37.62;
24.91,-34.34,35.30;
22.79,-31.41,32.72;
22.50,-28.96,29.59;
22.38,-26.46,26.33;
21.88,-22.28,22.01;
18.30,-17.21,17.65;
15.08,-11.96,13.92;
10.91,-5.44,8.96;
9.07,-0.14,4.09;
9.80,4.82,0.23;
12.75,9.63,-3.38;
15.72,15.51,-7.22;
21.42,22.91,-11.60;
25.74,28.23,-15.12;
27.94,36.99,-20.37;
34.23,43.63,-22.22;
37.27,48.36,-21.80;
36.87,51.10,-20.37;
37.66,56.30,-24.54;
35.49,57.16,-25.21;
30.65,59.68,-25.67;
32.20,61.46,-32.26;
31.05,67.48,-33.86;
25.77,68.78,-30.87;
23.34,68.14,-38.54;
21.88,73.17,-41.34;
15.66,72.04,-43.74;
10.21,78.87,-43.64;
5.16,80.73,-42.86;
-0.92,79.95,-44.54;
-8.35,81.85,-43.25;
-10.84,79.37,-45.33;
-14.43,75.95,-42.75;
-22.46,73.95,-40.76;
-22.34,69.88,-36.28;
-17.38,61.37,-34.06;
-9.80,53.27,-32.47;
-6.25,49.36,-28.95;
-5.35,48.65,-27.54;
-6.25,46.03,-28.67;
-5.97,33.08,-26.93;
-9.36,34.58,-18.37;
