-0.52,0.37,0.15;
-0.54,0.17,0.26;
-0.40,-0.01,-0.14;
-0.16,0.00,0.04;
0.12,-0.07,0.12;
0.15,-0.61,0.01;
0.44,-0.53,0.29;
0.30,-0.59,-0.00;
0.07,-0.53,0.18;
0.09,-0.51,-0.03;
0.74,-0.68,0.01;
0.68,-0.51,0.06;
0.35,-0.25,-0.17;
0.28,-0.27,-0.13;
0.36,0.08,0.23;
0.10,0.49,-0.00;
-0.74,0.92,0.10;
-0.55,0.78,0.07;
-0.81,0.89,-0.20;
-0.55,0.83,-0.00;
-0.54,0.71,-0.31;
-0.23,0.88,-0.28;
0.30,0.52,-0.52;
0.13,0.20,-0.17;
-0.43,0.10,-0.06;
-0.72,0.40,-0.22;
-0.78,0.11,-0.23;
-0.72,-0.07,0.09;
-0.10,-0.42,0.07;
-0.48,-0.30,0.07;
-0.14,-0.53,0.30;
0.04,-0.88,0.59;
0.06,-0.71,0.41;
0.48,-0.62,0.73;
0.10,-0.58,0.61;
0.59,-0.12,0.35;
0.68,0.14,0.41;
0.21,0.45,0.44;
0.01,0.68,0.23;
0.01,0.69,-0.23;
0.44,0.66,-0.25;
-0.04,0.92,-0.54;
-0.01,1.06,-0.48;
0.10,0.81,-0.78;
0.07,1.10,-0.55;
-0.36,0.97,-0.68;
-0.16,0.94,-0.43;
-0.33,0.75,-0.32;
-0.16,0.14,0.01;
0.15,-0.13,0.04;
0.07,-0.25,0.35;
0.35,-0.85,0.26;
-0.25,-0.67,0.23;
-0.07,-0.76,0.71;
0.07,-0.50,0.45;
0.24,-0.68,0.70;
-0.02,-0.44,0.21;
0.09,-0.33,0.24;
-0.11,0.07,-0.10;
0.38,-0.01,0.24;
0.48,-0.18,-0.20;
0.03,0.05,-0.16;
0.01,0.51,-0.40;
-0.37,0.69,-0.78;
-0.69,0.86,-0.80;
-0.69,0.86,-0.63;
-0.52,0.65,-0.31;
-0.80,0.80,-0.43;
-0.49,0.68,-0.25;
-0.19,0.40,-0.23;
-0.54,0.42,0.12;
-0.23,0.33,0.04;
0.44,-0.29,0.19;
0.18,-0.35,0.41;
0.04,-0.64,0.39;
0.39,-0.82,0.70;
0.65,-0.87,0.73;
0.71,-1.00,0.65;
0.71,-1.03,0.39;
0.47,-0.99,0.70;
0.44,-0.70,0.29;
0.03,-0.36,0.21;
0.09,-0.38,0.21;
-0.33,-0.32,-0.00;
-0.25,0.07,-0.16;
0.19,0.10,-0.23;
-0.05,0.39,-0.52;
-0.54,0.78,-0.60;
-0.55,1.15,-0.58;
-0.46,1.01,-0.34;
-0.62,1.10,-0.48;
-0.10,1.03,-0.60;
0.62,0.78,-0.28;
0.64,0.30,0.01;
-0.54,0.20,0.07;
-0.45,-0.10,0.23;
-0.04,-0.41,0.15;
0.13,-0.32,0.19;
0.50,-0.39,0.59;
0.64,-0.65,0.52;
0.51,-0.67,0.61;
0.24,-0.64,0.21;
0.79,-0.58,0.35;
0.27,-0.32,0.09;
0.38,-0.15,0.16;
0.21,0.04,-0.03;
-0.51,0.60,-0.31;
-0.71,0.63,-0.51;
-0.72,0.81,-0.71;
-0.78,1.07,-0.52;
-0.98,1.13,-0.78;
-1.47,1.03,-0.80;
-1.03,1.12,-0.57;
-0.80,0.78,-0.22;
-0.65,0.66,-0.22;
-0.42,0.04,-0.40;
-0.10,-0.22,0.01;
-0.54,-0.38,-0.25;
-0.51,-0.16,0.06;
-0.39,-0.27,0.26;
-0.25,-0.25,0.33;
-0.22,-0.64,0.23;
-0.10,-0.64,0.32;
-0.63,-0.58,0.30;
-0.51,-0.36,0.24;
-0.71,-0.65,0.50;
-0.75,-0.96,0.42;
-1.00,-1.23,0.53;
-1.43,-1.61,0.38;
-1.67,-1.98,0.55;
-1.58,-2.85,0.65;
-2.19,-3.20,0.74;
-2.19,-3.29,1.43;
-2.81,-3.57,1.46;
-3.12,-4.09,1.63;
-2.42,-5.08,1.31;
-1.84,-5.98,1.60;
-1.82,-5.77,1.69;
-1.00,-5.57,1.54;
-0.10,-5.26,1.11;
-0.04,-5.03,1.08;
-0.04,-4.13,0.91;
-0.59,-4.04,0.78;
-0.40,-3.93,0.73;
0.04,-4.61,0.87;
0.73,-4.96,1.00;
0.88,-4.61,1.39;
1.23,-4.38,1.78;
0.85,-4.59,2.26;
1.84,-5.66,2.79;
3.60,-7.96,2.78;
3.60,-8.82,4.09;
5.22,-10.91,5.36;
7.63,-12.91,6.58;
11.32,-16.09,8.29;
14.99,-18.62,9.86;
18.80,-21.26,11.39;
21.43,-23.81,13.11;
22.71,-26.99,15.03;
23.08,-30.01,17.02;
22.06,-32.68,18.94;
20.64,-35.96,20.42;
20.04,-39.49,20.93;
21.52,-42.45,21.17;
23.02,-45.90,21.65;
22.94,-49.90,22.91;
21.58,-53.32,23.74;
18.77,-57.23,24.85;
16.28,-59.63,25.58;
13.05,-62.07,26.88;
9.95,-64.04,28.58;
8.64,-66.06,29.90;
8.19,-67.32,31.07;
6.73,-68.04,31.90;
6.36,-68.45,32.87;
7.45,-69.17,33.90;
8.77,-69.31,34.99;
9.74,-68.85,35.74;
11.43,-68.53,37.20;
12.88,-68.12,37.92;
13.15,-67.11,39.25;
11.63,-64.30,39.46;
12.07,-64.99,36.70;
13.49,-64.38,37.20;
19.05,-59.72,31.61;
25.77,-57.83,33.32;
31.37,-58.42,33.94;
39.48,-56.22,32.91;
40.62,-53.69,35.00;
40.13,-53.23,36.15;
35.19,-50.61,38.45;
29.66,-47.93,38.88;
27.57,-45.11,39.11;
26.35,-41.70,38.50;
30.13,-37.92,36.68;
30.99,-33.89,33.49;
29.03,-28.18,31.34;
26.53,-19.92,29.32;
21.19,-12.00,27.48;
15.72,-5.67,25.68;
12.42,1.26,22.81;
