0.17,-0.59,-0.12;
0.04,-0.56,-0.09;
0.26,-0.74,-0.38;
0.66,-0.68,-0.32;
1.11,-0.47,-0.11;
1.53,-0.38,0.03;
1.60,-0.56,0.17;
1.27,-0.81,0.12;
0.78,-0.42,0.37;
0.52,-0.38,0.17;
0.55,-0.38,0.29;
0.21,-0.29,0.11;
-0.17,-0.32,0.12;
-0.25,-0.33,-0.02;
-0.31,-0.27,0.20;
-0.37,-0.15,0.21;
-0.17,0.06,0.27;
-0.35,0.16,0.40;
-0.17,-0.07,0.32;
-0.06,-0.13,-0.09;
-0.03,-0.29,0.26;
-0.20,-0.41,0.17;
-0.06,-0.33,0.04;
0.03,-0.06,0.17;
0.18,-0.06,0.23;
0.20,-0.01,-0.00;
0.08,-0.07,-0.08;
-0.17,-0.16,0.03;
-0.26,0.02,-0.12;
-0.15,0.02,0.06;
-0.41,0.17,-0.18;
-0.06,0.23,0.09;
-0.25,0.32,0.03;
0.38,0.45,0.24;
0.85,0.55,0.81;
0.21,0.03,0.27;
-0.83,0.06,-0.03;
-1.01,0.32,-0.18;
-0.70,-0.30,-0.23;
-0.29,-0.13,-0.20;
0.41,0.25,-0.06;
0.35,0.16,0.20;
0.03,0.13,0.06;
-0.32,0.14,-0.14;
-0.21,0.40,0.06;
-0.38,0.39,0.12;
-0.38,0.31,0.34;
-0.37,0.08,0.01;
-0.03,0.31,0.32;
0.08,0.35,0.23;
-0.49,0.29,0.24;
-0.29,-0.01,0.20;
-0.40,0.23,0.15;
-0.26,0.20,0.21;
0.20,0.46,0.26;
0.17,0.52,0.20;
0.08,0.35,-0.09;
0.03,0.46,-0.20;
0.18,0.51,-0.12;
0.35,0.57,0.04;
-0.18,0.74,0.23;
-0.69,0.83,0.46;
-1.05,0.54,0.08;
-0.86,0.74,0.20;
-0.64,1.03,0.44;
-0.98,1.39,0.26;
-1.30,1.33,0.14;
-1.54,1.35,-0.32;
-1.12,1.36,-0.61;
0.06,1.74,0.04;
0.69,1.96,0.72;
0.55,2.28,0.85;
0.15,2.63,0.56;
-0.29,2.89,0.69;
-0.37,3.03,0.67;
-0.35,2.66,0.35;
-0.00,2.39,0.29;
-0.08,2.32,0.11;
-0.37,2.40,0.38;
-0.75,2.63,0.69;
-1.30,3.00,0.70;
-1.62,3.45,1.21;
-1.60,3.70,1.43;
-1.65,3.64,1.37;
-1.47,3.91,1.19;
-0.99,5.00,1.65;
-0.35,5.94,2.56;
-0.63,7.16,2.66;
-1.19,8.14,2.40;
-1.89,9.84,2.79;
-1.94,11.50,3.59;
-2.58,14.13,4.46;
-4.87,16.75,4.47;
-8.47,18.66,3.68;
-14.67,22.37,2.01;
-21.01,29.32,1.60;
-25.83,40.37,1.27;
-26.67,48.72,1.57;
-26.20,56.68,4.32;
-29.10,59.29,8.73;
-32.08,58.90,12.82;
-40.12,59.36,14.21;
-43.74,59.65,14.69;
-33.12,55.26,18.18;
-21.71,48.35,20.53;
-12.93,45.39,19.13;
-6.89,44.55,18.29;
-8.75,43.74,18.87;
-12.29,42.22,17.71;
-16.52,43.61,16.40;
-14.20,44.71,16.26;
-10.73,44.80,19.68;
-5.48,47.39,23.56;
6.12,54.39,25.28;
21.85,60.57,26.20;
30.03,67.61,31.16;
41.65,78.81,32.43;
34.55,89.41,28.96;
8.44,100.42,22.79;
-18.50,100.57,16.18;
-28.47,96.57,11.33;
-46.03,93.77,14.32;
-48.81,95.29,18.55;
-46.40,94.17,20.26;
-42.37,90.42,21.85;
-46.21,86.63,23.68;
-37.91,82.23,22.21;
-30.32,79.04,19.83;
-32.12,81.93,19.04;
-30.95,85.79,19.11;
-30.70,89.04,22.32;
-23.02,89.42,21.34;
-15.82,83.30,18.96;
-4.35,87.38,16.44;
8.87,80.98,16.64;
29.63,74.23,19.02;
34.44,69.42,17.94;
26.62,68.92,16.14;
15.97,67.91,15.40;
7.27,68.23,15.68;
-0.89,70.74,16.11;
-11.13,70.58,16.50;
-16.17,70.69,16.43;
-13.25,67.64,16.04;
-6.29,64.52,15.91;
2.18,64.17,15.42;
5.22,62.00,14.67;
7.65,60.60,14.38;
7.98,58.32,12.73;
9.62,60.45,12.21;
10.98,60.74,13.25;
11.07,59.30,13.92;
10.90,55.32,12.50;
11.05,54.34,12.27;
8.55,51.87,12.63;
9.60,51.27,14.12;
7.97,50.26,14.84;
5.07,49.04,15.02;
3.11,50.87,15.27;
1.54,50.39,14.67;
2.33,48.37,14.52;
4.82,45.84,13.33;
6.47,45.38,14.01;
6.79,43.85,14.64;
7.39,43.33,14.53;
6.49,43.59,13.19;
1.59,43.91,10.76;
-0.49,42.32,8.38;
-0.32,38.64,5.95;
-0.17,38.69,5.25;
0.87,38.22,5.13;
0.41,38.17,4.92;
0.24,36.37,5.30;
-0.69,35.18,5.85;
-0.14,34.48,6.23;
1.34,33.80,5.72;
3.56,32.00,5.82;
4.53,30.61,6.17;
4.50,29.01,6.63;
1.65,27.39,6.92;
1.33,26.42,7.77;
0.01,24.37,6.98;
-1.15,23.48,5.50;
-1.10,21.94,3.82;
-0.26,20.19,2.20;
0.21,18.80,0.66;
1.14,16.40,-0.58;
1.27,14.90,-1.30;
1.14,13.88,-1.47;
0.08,12.25,-1.12;
-0.06,11.26,-0.84;
-1.65,10.10,-1.13;
-1.45,8.17,-1.54;
-0.90,7.80,-1.34;
-0.86,5.38,-1.96;
-0.66,3.45,-0.96;
0.33,1.79,-0.34;
1.86,-0.09,0.87;
2.53,-1.11,2.06;
2.62,-3.49,2.40;
1.86,-4.55,1.80;
2.56,-5.80,1.14;
4.11,-7.14,0.70;
5.59,-8.44,0.12;
5.77,-9.51,-0.46;
5.36,-10.70,-1.04;
5.04,-11.46,-0.99;
4.56,-13.13,-0.72;
2.72,-14.24,-0.41;
3.85,-16.78,-1.10;
3.88,-18.36,-2.37;
4.75,-20.24,-2.75;
6.55,-23.26,-3.19;
8.81,-27.26,-3.89;
8.21,-29.45,-5.30;
6.87,-31.26,-6.73;
5.79,-33.16,-8.40;
3.45,-35.16,-10.18;
1.34,-36.58,-11.97;
-0.35,-38.33,-13.47;
-1.51,-40.41,-14.63;
-3.33,-42.01,-15.82;
-4.90,-43.72,-17.25;
-4.55,-45.61,-16.78;
-4.06,-48.29,-16.55;
-1.28,-48.87,-15.42;
1.36,-49.32,-13.31;
4.69,-50.88,-12.75;
8.95,-53.65,-11.50;
11.22,-54.70,-9.86;
11.95,-56.84,-7.47;
11.94,-57.54,-5.10;
12.21,-58.21,-4.70;
14.30,-58.15,-4.41;
18.46,-57.80,-4.49;
18.79,-56.65,-4.15;
18.58,-56.91,-3.92;
20.38,-56.09,-4.70;
20.38,-57.25,-5.16;
18.44,-55.97,-5.19;
14.08,-57.39,-5.85;
14.32,-56.58,-5.70;
13.51,-56.26,-5.34;
13.57,-54.52,-5.28;
12.81,-53.57,-6.84;
11.51,-53.43,-7.89;
10.95,-53.23,-8.03;
10.30,-52.00,-7.63;
6.46,-49.89,-8.08;
1.54,-47.77,-8.50;
1.54,-47.46,-9.57;
2.64,-49.32,-10.05;
3.68,-51.10,-9.01;
3.83,-52.52,-7.36;
4.62,-52.32,-5.53;
5.20,-51.16,-4.81;
7.39,-48.90,-3.50;
5.42,-51.13,-3.73;
0.35,-53.55,-4.99;
-0.81,-53.75,-6.99;
1.28,-52.27,-8.78;
2.49,-50.96,-9.71;
-0.54,-50.52,-9.08;
-6.60,-52.09,-8.08;
-8.57,-53.77,-8.11;
-8.14,-53.07,-8.55;
-11.38,-51.89,-9.27;
-19.36,-50.49,-8.38;
-22.02,-50.38,-6.70;
-14.81,-49.86,-5.88;
-7.88,-49.19,-7.08;
