1.55,0.12,-0.00;
1.65,0.05,0.13;
1.71,0.35,0.12;
1.57,0.14,-0.07;
1.39,-0.44,-0.13;
1.26,-0.52,-0.13;
1.30,-0.44,-0.26;
1.16,-0.36,-0.36;
0.85,-0.52,0.04;
0.36,-0.43,-0.11;
0.59,-0.53,0.10;
0.82,-0.88,0.01;
1.01,-0.98,0.27;
1.07,-1.51,0.45;
1.10,-1.59,0.54;
1.11,-1.48,0.16;
0.70,-1.81,0.19;
0.13,-1.88,-0.14;
-0.09,-1.68,-0.40;
0.21,-1.46,-0.57;
0.67,-1.37,-0.28;
1.30,-1.40,-0.34;
2.24,-1.62,0.09;
2.72,-1.51,-0.02;
2.87,-1.33,-0.13;
2.76,-1.59,-0.04;
2.62,-1.42,-0.26;
2.43,-1.27,-0.40;
2.43,-1.37,-0.33;
2.04,-1.36,-0.00;
1.74,-1.52,-0.17;
1.60,-1.66,-0.05;
1.17,-1.98,-0.22;
0.62,-1.98,-0.51;
-0.25,-2.11,-0.34;
-0.80,-2.07,-0.33;
-1.18,-2.15,-0.14;
-1.27,-1.83,-0.48;
-1.53,-1.65,-0.16;
-1.64,-1.30,-0.45;
-1.64,-1.25,-0.14;
-1.73,-1.36,-0.07;
-1.73,-1.16,-0.07;
-1.64,-1.71,0.04;
-1.48,-2.06,-0.11;
-1.51,-2.55,0.01;
-0.72,-3.30,0.04;
-0.41,-3.62,0.09;
-0.49,-3.51,0.27;
-0.17,-2.98,0.06;
0.70,-2.64,-0.10;
1.33,-2.94,-0.05;
1.48,-2.32,-0.36;
1.81,-2.24,-0.22;
2.59,-2.00,-0.36;
3.13,-2.09,-0.42;
3.25,-2.30,-0.19;
2.93,-2.47,-0.19;
2.79,-2.24,-0.40;
2.55,-2.47,-0.42;
2.35,-2.84,-0.49;
1.78,-2.99,-0.71;
1.14,-3.02,-0.25;
0.62,-2.62,-0.36;
0.61,-2.17,-0.25;
0.72,-2.14,-0.26;
0.75,-1.97,-0.22;
0.76,-1.60,-0.31;
0.68,-1.56,-0.43;
0.64,-1.89,-0.43;
0.61,-1.97,-0.54;
0.96,-1.83,-0.42;
1.36,-1.56,-0.58;
1.89,-1.34,-0.34;
2.67,-0.78,-0.34;
3.48,-0.76,-0.04;
4.30,-0.47,-0.25;
4.76,-0.35,-0.28;
5.65,-0.40,-0.05;
5.84,-0.36,0.12;
5.54,-0.59,0.18;
5.11,-0.55,0.48;
4.24,-0.84,0.62;
3.86,-1.05,0.44;
3.48,-1.56,0.30;
3.62,-1.46,0.41;
3.51,-1.91,0.33;
3.65,-2.11,0.39;
4.52,-1.89,0.24;
5.26,-2.07,0.18;
6.13,-1.80,0.10;
6.20,-2.21,0.56;
6.18,-2.56,0.48;
6.01,-3.22,0.39;
6.32,-3.02,0.73;
5.97,-3.16,0.54;
5.23,-3.39,0.50;
4.91,-3.25,0.48;
4.67,-3.57,0.53;
4.70,-3.68,0.53;
4.35,-3.83,0.64;
3.71,-4.03,0.21;
3.48,-3.66,0.35;
3.43,-3.37,0.12;
3.19,-3.14,0.33;
2.91,-2.85,0.03;
2.12,-2.46,0.24;
2.07,-1.78,0.68;
1.39,-1.48,0.33;
1.25,-1.42,0.07;
1.37,-1.42,0.10;
1.45,-1.11,0.09;
1.20,-0.81,0.16;
0.49,-0.52,-0.04;
0.18,-0.27,-0.20;
-0.06,-0.03,-0.28;
0.10,0.12,-0.00;
0.46,-0.09,0.03;
0.56,0.19,-0.05;
0.72,0.14,-0.04;
0.96,0.51,0.03;
1.14,0.70,0.07;
1.39,0.61,-0.00;
1.22,0.63,-0.23;
1.40,0.72,-0.10;
1.77,0.83,-0.02;
1.54,0.69,0.03;
1.75,0.84,-0.02;
1.55,1.21,-0.14;
1.30,1.12,0.27;
0.64,0.96,-0.16;
-0.16,0.96,-0.13;
-0.66,1.06,-0.31;
-0.72,0.98,0.01;
-0.46,0.92,-0.08;
-0.38,1.31,0.03;
-0.38,1.60,0.27;
-0.03,1.28,-0.48;
0.70,0.43,-1.70;
2.76,0.58,-1.70;
4.39,0.92,-1.24;
4.70,1.65,-0.81;
4.12,2.69,-1.03;
3.17,3.42,-1.29;
4.50,3.76,-0.89;
6.49,5.22,-0.62;
9.83,9.27,-0.55;
13.23,17.12,-1.55;
12.52,25.70,-0.46;
9.31,24.99,0.64;
7.88,17.51,2.38;
10.39,16.81,2.93;
11.28,18.41,2.39;
8.61,16.72,0.53;
4.75,11.54,-0.45;
4.23,9.77,-0.88;
2.70,10.87,-0.81;
1.08,11.16,-0.48;
-1.42,9.54,-0.71;
-1.65,8.63,-1.00;
-0.74,8.58,-1.35;
-0.52,7.59,-1.65;
-0.12,6.67,-2.04;
0.50,6.90,-1.44;
1.54,8.09,-0.86;
3.04,8.34,-0.54;
5.30,7.12,0.06;
6.17,5.56,0.87;
5.45,4.15,1.28;
-0.43,7.83,1.58;
-8.38,18.54,0.09;
-7.50,34.95,-2.46;
-5.62,44.84,-1.23;
-2.52,44.52,2.27;
-1.45,45.79,4.59;
0.09,48.03,5.46;
-1.24,46.29,5.66;
-7.28,40.46,4.93;
-10.02,34.86,4.39;
-6.03,32.43,2.35;
-0.43,32.92,1.06;
6.03,32.89,0.56;
11.62,32.17,0.79;
14.81,31.64,2.61;
13.08,31.56,3.51;
8.47,31.54,3.80;
2.01,30.11,3.61;
-3.94,24.49,3.03;
-7.36,19.91,2.21;
-4.99,18.02,0.61;
7.78,21.91,0.21;
24.38,28.83,2.50;
29.05,37.47,6.85;
20.41,40.78,8.94;
13.97,36.63,6.35;
13.42,35.35,1.34;
6.23,36.28,-0.46;
-5.51,37.85,0.54;
-13.53,40.78,2.94;
-18.00,42.95,6.50;
-16.28,41.25,8.15;
-14.14,39.22,7.67;
-9.65,38.23,6.94;
-1.70,37.64,7.84;
9.19,37.54,10.19;
20.56,36.22,12.12;
33.20,34.31,12.71;
45.36,32.73,12.48;
46.84,32.00,10.77;
45.49,32.78,8.04;
44.85,34.61,6.19;
45.48,36.64,6.21;
49.10,35.89,7.93;
54.76,33.65,9.17;
58.70,33.93,8.70;
61.63,36.89,7.26;
57.37,42.25,7.49;
56.09,47.41,8.39;
44.93,48.43,10.04;
24.15,48.83,11.31;
14.76,49.94,9.55;
-6.23,53.18,5.98;
-33.93,53.15,0.68;
-45.54,53.28,1.92;
-47.70,60.03,6.32;
-26.20,63.22,9.35;
-11.33,60.48,9.93;
8.90,55.01,5.95;
17.31,53.16,-0.68;
14.39,55.06,-3.03;
24.46,48.67,-3.15;
36.44,45.57,-3.64;
39.80,45.62,-4.42;
34.33,42.86,-8.14;
39.78,41.07,-10.39;
31.07,44.12,-14.13;
29.49,45.36,-12.33;
29.74,46.73,-12.23;
21.25,46.41,-10.46;
22.24,43.13,-9.24;
19.60,44.52,-5.03;
13.84,44.54,-4.49;
10.03,41.13,-3.71;
13.89,38.37,-2.91;
25.91,38.84,-1.87;
31.55,40.12,-3.03;
36.23,43.94,-5.12;
32.70,41.97,-6.45;
35.13,43.31,-6.98;
19.08,44.23,-7.49;
15.95,43.04,-10.51;
2.36,44.12,-11.58;
5.25,41.35,-8.72;
4.53,39.42,-5.36;
5.92,37.27,-1.38;
10.84,34.20,0.24;
8.88,37.47,1.83;
10.52,37.42,2.27;
14.27,37.12,1.35;
16.30,34.03,-2.16;
15.77,33.15,-5.56;
19.88,33.67,-7.75;
20.21,41.35,-8.37;
15.26,41.57,-9.61;
12.06,42.84,-9.78;
5.52,44.98,-10.80;
-1.39,44.52,-12.36;
-11.24,45.48,-13.21;
-8.92,46.40,-14.36;
-10.23,47.80,-17.27;
-10.72,48.67,-19.64;
-15.10,48.02,-20.17;
-9.45,45.68,-18.57;
-14.96,46.37,-21.00;
-16.52,51.79,-24.19;
-17.21,50.96,-25.87;
-19.30,46.31,-27.32;
-24.38,44.51,-26.55;
-21.03,40.20,-21.18;
-22.16,39.44,-18.75;
-20.54,42.00,-18.10;
-11.87,43.70,-17.84;
-7.42,42.43,-20.65;
-7.73,43.18,-24.05;
-7.54,41.59,-23.76;
-5.71,36.70,-21.29;
-6.90,35.31,-21.07;
-6.64,35.04,-22.60;
-3.93,35.68,-22.10;
-5.09,34.67,-22.54;
-2.83,34.58,-21.10;
-0.84,32.41,-19.70;
-2.80,31.79,-18.00;
-0.75,29.99,-15.96;
2.99,28.40,-13.00;
4.35,30.00,-13.17;
10.23,30.96,-13.61;
7.25,29.99,-15.56;
8.76,26.43,-14.31;
4.97,22.89,-14.14;
4.67,23.45,-13.99;
4.88,27.24,-11.15;
0.24,25.10,-8.43;
2.73,22.92,-7.47;
5.33,23.19,-8.08;
5.36,20.67,-8.66;
2.43,20.00,-7.81;
-7.85,13.02,-8.29;
-7.73,11.10,-6.95;
-2.61,12.29,-5.26;
-1.93,12.15,-4.94;
-6.57,9.41,-5.18;
-9.54,5.89,-3.50;
-11.12,2.55,-2.48;
-11.96,0.54,-2.08;
-12.35,-1.27,-2.17;
-10.46,-3.86,-2.05;
-2.09,-5.04,-0.94;
3.51,-4.04,-0.71;
5.83,-5.39,-0.52;
8.18,-6.46,-0.33;
10.91,-5.45,-0.74;
5.62,-7.57,-2.14;
3.94,-7.34,-0.22;
-0.98,-8.17,2.29;
-3.35,-7.86,2.83;
-4.52,-7.14,2.74;
-3.82,-7.86,3.98;
-2.70,-8.33,3.72;
-0.52,-8.47,3.75;
4.12,-9.59,4.18;
5.51,-9.68,3.26;
7.34,-8.84,1.84;
6.49,-8.61,0.91;
2.18,-7.86,-0.33;
-0.75,-7.46,-0.08;
-1.96,-7.20,-0.63;
-1.73,-7.17,-1.58;
-2.60,-6.62,-2.37;
-0.74,-6.56,-2.14;
1.25,-6.93,-1.41;
3.62,-6.72,1.12;
4.27,-6.52,3.55;
3.37,-6.20,5.19;
3.20,-6.27,5.61;
2.49,-6.35,6.06;
3.28,-6.76,6.83;
3.78,-7.77,7.14;
6.53,-8.50,7.34;
3.97,-8.62,6.35;
0.68,-10.01,6.15;
-1.51,-10.88,6.27;
-6.17,-13.78,4.88;
-5.30,-15.75,4.19;
-4.19,-18.84,3.25;
-0.05,-19.94,3.49;
-0.14,-20.46,2.82;
4.52,-23.36,2.33;
2.47,-25.63,1.67;
2.61,-28.04,2.25;
2.35,-29.28,4.59;
1.81,-30.36,5.72;
1.95,-32.72,6.18;
-1.13,-33.83,6.83;
0.47,-35.37,7.43;
2.04,-37.27,8.25;
2.15,-37.85,8.45;
2.39,-39.69,8.77;
3.72,-42.11,9.32;
5.33,-42.67,9.43;
6.20,-41.97,9.54;
7.28,-42.07,9.93;
5.97,-43.66,10.47;
7.05,-44.75,11.98;
6.15,-46.67,14.16;
1.48,-49.33,15.06;
-1.36,-51.14,15.28;
-0.83,-50.26,15.26;
-5.39,-48.64,13.37;
-1.61,-49.28,13.19;
-1.44,-52.78,14.54;
-2.12,-54.55,15.60;
-3.82,-59.17,16.01;
-7.35,-61.62,15.12;
-10.61,-64.61,14.54;
-10.67,-65.01,13.98;
-12.23,-64.64,13.52;
-12.34,-63.31,13.48;
-13.45,-62.32,13.66;
-13.19,-63.30,13.64;
-13.57,-63.81,15.03;
-16.78,-65.43,16.10;
-20.90,-67.34,16.71;
-26.51,-69.51,16.45;
-28.22,-70.76,15.77;
-30.19,-70.44,12.36;
-32.89,-71.86,8.68;
-35.24,-72.04,5.71;
-38.58,-72.69,3.19;
-36.96,-72.88,2.18;
-34.83,-73.08,1.09;
-29.90,-75.69,0.91;
-28.72,-75.08,1.02;
-26.80,-74.70,1.45;
-25.76,-72.59,0.29;
-25.77,-71.23,-1.47;
-19.09,-69.33,-0.98;
-11.47,-68.07,-0.89;
-7.94,-69.81,-1.07;
-8.80,-70.44,-2.11;
-11.79,-70.69,-3.64;
-8.16,-69.97,-5.29;
-10.48,-67.80,-7.21;
-15.56,-64.58,-8.54;
-14.54,-61.07,-9.62;
-13.21,-59.08,-10.05;
-10.67,-57.16,-11.42;
-10.70,-56.11,-11.76;
-14.55,-55.30,-12.16;
-21.59,-55.25,-12.81;
-27.57,-53.88,-11.94;
-26.05,-52.96,-10.81;
-26.25,-53.36,-11.36;
-22.52,-55.57,-12.77;
-16.55,-57.68,-12.83;
-21.12,-58.62,-11.65;
-29.94,-56.18,-11.52;
-43.70,-51.20,-12.14;
-44.12,-48.53,-10.25;
-27.79,-51.45,-8.48;
-12.89,-56.65,-9.49;
-23.16,-56.07,-12.31;
-35.93,-51.13,-12.63;
-26.93,-48.88,-9.47;
-7.25,-52.20,-7.97;
-3.70,-54.30,-9.49;
-11.96,-52.72,-10.48;
-20.22,-47.66,-10.98;
-17.39,-43.04,-10.08;
-7.99,-42.78,-8.37;
-5.61,-41.95,-8.95;
-11.97,-37.33,-9.81;
-20.67,-33.16,-10.02;
-32.35,-30.18,-9.76;
-44.72,-25.77,-10.36;
-46.23,-14.44,-9.70;
-29.88,-18.27,-6.08;
-16.98,-26.91,-5.46;
-20.23,-23.60,-6.71;
-26.84,-18.36,-7.29;
-23.51,-13.91,-8.22;
-13.90,-15.54,-8.66;
-14.05,-18.41,-8.69;
-11.44,-19.16,-6.88;
-1.25,-16.23,-3.18;
11.31,-13.02,-1.04;
20.10,-11.56,0.01;
24.76,-10.81,0.48;
26.10,-9.71,1.02;
26.84,-9.19,1.71;
26.03,-8.50,3.19;
23.17,-7.62,3.78;
20.07,-7.25,3.60;
13.13,-7.51,0.82;
5.36,-6.15,-1.87;
-0.14,-3.39,-3.65;
-4.46,-1.33,-4.80;
-8.66,-0.81,-4.68;
-9.33,-0.94,-3.94;
-10.19,0.43,-2.74;
-8.22,2.17,-0.23;
-5.80,1.79,1.60;
-7.79,0.40,1.22;
-9.56,0.14,0.01;
-7.36,0.51,-0.77;
-2.92,0.64,-0.62;
3.08,0.46,-0.39;
8.76,0.06,0.32;
13.08,0.52,1.66;
16.65,0.90,2.62;
19.59,0.84,3.48;
20.79,0.22,3.72;
20.99,-0.78,4.22;
20.32,-0.55,3.87;
16.12,-0.78,2.85;
9.59,-0.85,2.00;
5.04,-0.59,1.45;
3.40,-0.91,1.08;
1.46,-0.58,0.79;
0.56,-0.07,0.90;
-1.10,0.20,0.93;
-3.73,-0.18,0.73;
-5.83,-0.62,0.61;
-8.84,-1.52,-0.10;
-8.19,-2.69,-1.07;
-5.36,-3.63,-1.44;
-3.16,-3.91,-0.91;
0.29,-2.65,0.12;
3.65,-0.78,1.43;
7.51,0.29,2.12;
10.61,0.06,2.48;
10.61,-0.69,1.90;
9.04,-1.16,0.91;
5.66,-1.97,-0.25;
4.01,-2.78,-0.71;
4.18,-3.88,-0.25;
4.72,-4.18,0.88;
3.69,-3.08,1.42;
2.44,-2.84,1.74;
1.91,-3.20,1.11;
0.82,-3.46,0.50;
-1.57,-3.07,-0.69;
-2.90,-2.99,-1.46;
-2.95,-3.33,-2.39;
-1.48,-3.10,-2.10;
3.05,-1.28,-0.66;
6.33,0.03,1.16;
6.87,0.35,2.27;
5.80,-0.04,2.45;
4.01,0.72,1.95;
1.86,0.35,0.85;
2.24,0.03,0.13;
2.70,-0.03,-0.26;
1.62,-0.72,-0.69;
-0.48,-0.98,-1.01;
-0.31,-0.90,-0.60;
1.77,-0.93,-0.00;
3.84,-1.20,1.17;
4.55,-1.59,1.43;
4.07,-1.62,1.00;
4.44,-0.78,0.24;
4.78,-0.56,0.42;
5.23,-0.82,0.79;
5.42,-1.17,0.59;
5.37,-1.59,0.16;
5.04,-1.43,0.35;
5.36,-0.93,0.53;
3.88,-1.91,0.53;
2.75,-2.56,0.87;
2.20,-2.20,0.29;
1.55,-1.89,-0.14;
1.83,-1.92,0.01;
1.62,-2.11,0.19;
0.65,-3.17,-0.22;
-0.57,-4.23,-0.69;
-1.68,-4.00,-0.78;
-0.37,-3.83,-0.66;
1.71,-3.07,0.24;
3.83,-2.50,1.02;
4.67,-1.65,1.16;
4.90,-0.81,1.34;
4.97,-0.70,1.49;
2.35,-1.01,0.80;
1.31,-1.31,0.71;
0.15,-1.25,0.29;
-0.17,-1.68,0.07;
-1.32,-0.41,0.61;
-1.71,-0.40,0.79;
-1.47,-1.04,0.32;
-0.22,-0.67,0.06;
0.46,-0.15,0.03;
0.29,-0.58,0.38;
0.78,-1.04,0.47;
1.86,-0.73,0.33;
4.41,-0.29,0.68;
6.50,-0.07,1.11;
6.32,-0.53,1.34;
5.43,-0.79,1.29;
4.33,-0.55,1.19;
2.52,-0.15,0.76;
0.79,0.28,0.45;
0.41,0.15,0.03;
0.96,0.44,0.41;
-0.38,0.93,0.32;
