-5.79,0.10,0.88;
-7.21,0.44,0.60;
-3.78,0.68,1.19;
2.24,0.21,0.99;
5.38,-0.67,0.02;
3.70,-0.48,-0.27;
1.46,0.06,-0.69;
0.57,-0.46,0.60;
-1.15,0.96,1.81;
-3.79,-0.05,0.90;
-4.83,-0.19,0.99;
-3.23,0.30,1.19;
-0.66,-0.37,0.83;
0.83,-0.32,0.90;
0.51,-0.17,1.11;
1.40,0.12,1.05;
1.44,-0.05,0.57;
-1.05,0.03,0.70;
-2.68,0.35,0.70;
-3.21,-0.26,1.73;
-2.39,-0.09,2.48;
-1.09,0.15,0.71;
-1.09,0.04,0.12;
-2.37,-0.00,0.82;
-1.17,-0.40,0.96;
-2.24,-0.12,0.97;
-2.74,0.73,0.10;
-2.68,0.58,0.88;
1.47,-0.55,1.70;
3.67,-0.92,1.66;
2.25,-0.90,0.47;
-1.57,0.55,-0.17;
-5.37,0.33,0.54;
-5.95,0.42,2.09;
-4.88,-0.00,2.65;
-2.48,-0.20,1.25;
-0.48,-0.29,0.64;
1.24,-0.11,-0.45;
1.23,0.07,0.65;
2.14,0.17,1.58;
1.37,-0.31,1.34;
1.20,0.24,0.62;
-0.66,0.44,0.53;
-1.29,0.38,1.35;
-0.77,0.42,1.89;
-0.28,0.21,1.75;
-0.05,0.06,1.09;
-2.16,-0.12,0.64;
-4.13,0.81,1.67;
-2.33,1.45,0.35;
0.19,0.72,0.77;
1.30,-0.34,1.46;
-0.92,-0.96,2.18;
-3.29,-0.08,2.53;
-4.62,0.82,1.54;
-3.34,-0.87,-0.71;
-1.37,-1.65,-0.25;
-0.39,-1.21,0.56;
-2.11,0.67,1.69;
-1.64,2.32,2.07;
4.62,0.12,1.84;
9.17,-4.00,1.92;
4.16,-2.08,1.72;
-1.41,1.10,1.23;
-3.73,3.57,1.87;
2.91,0.04,1.22;
7.32,-3.58,2.10;
3.49,-2.90,3.29;
-3.75,-0.63,5.64;
-5.81,-0.49,6.83;
-3.86,-3.22,7.34;
-3.43,-4.84,9.35;
-7.31,-2.87,9.19;
-10.63,-0.61,5.77;
-9.75,-0.03,3.93;
-4.65,-2.37,5.60;
2.19,-4.22,6.41;
4.28,-2.93,6.07;
3.66,-1.65,3.23;
2.77,-0.64,1.40;
2.22,-1.58,3.35;
1.47,-2.29,7.38;
-1.96,-3.58,7.26;
-5.43,-3.15,7.32;
-10.57,-3.87,8.21;
-15.32,-4.96,11.00;
-16.51,-4.37,12.38;
-14.07,-1.24,11.58;
-7.76,-1.12,10.36;
0.08,-3.68,9.00;
1.26,-3.87,7.69;
-4.39,-1.22,9.12;
-7.95,-0.05,9.22;
-8.07,0.39,7.20;
-5.11,0.52,4.74;
0.79,0.27,3.25;
4.77,0.18,3.35;
5.76,0.42,4.59;
2.18,1.14,5.72;
-3.58,1.05,3.60;
-6.10,2.30,2.79;
-6.70,3.16,4.77;
-6.86,4.17,5.84;
-6.88,10.06,7.52;
-5.28,10.09,6.44;
-3.03,8.15,3.81;
-6.45,8.94,2.80;
-13.12,9.95,3.70;
-18.31,11.13,4.54;
-18.95,11.98,3.69;
-16.85,12.38,1.81;
-14.01,13.57,0.48;
-10.07,12.94,2.67;
-3.53,10.73,2.06;
-2.08,9.17,-1.33;
-5.29,7.02,-2.31;
-12.39,4.94,0.04;
-23.89,4.07,3.15;
-33.72,4.47,4.74;
-34.59,4.59,4.85;
-31.34,2.62,6.90;
-21.61,0.64,7.08;
-8.62,0.64,1.43;
-0.82,1.20,-3.55;
1.35,-0.96,-4.69;
3.95,-3.12,-5.55;
1.56,-2.55,-3.94;
1.96,-2.48,-0.08;
-0.66,-4.20,1.58;
-3.61,-3.79,1.31;
-7.03,-3.77,-0.07;
-9.57,-2.49,-2.60;
-11.18,-0.60,-1.96;
-5.12,-1.58,-0.28;
0.71,-2.11,0.15;
4.72,-3.48,-0.78;
1.59,-2.35,-0.69;
0.98,-0.72,0.15;
4.50,0.30,-1.62;
3.06,1.49,-2.25;
3.17,0.55,-2.20;
-0.45,-1.30,0.02;
-6.91,-0.84,2.36;
-13.41,1.59,2.31;
-13.82,4.38,-0.83;
-3.18,3.92,-3.91;
5.09,1.57,-3.17;
5.23,0.58,-1.03;
1.43,3.13,-0.27;
2.01,4.64,-2.17;
0.18,4.27,-3.46;
-1.64,3.86,-3.91;
1.17,5.02,-4.89;
1.14,7.08,-4.63;
1.56,7.22,-5.04;
