0.02,0.16,-0.02;
0.13,-0.07,0.13;
-0.13,-0.04,0.05;
0.00,-0.22,0.22;
-0.10,0.05,0.27;
0.00,0.10,0.27;
0.08,-0.07,0.07;
0.08,0.09,0.07;
-0.12,0.01,0.21;
0.00,0.05,0.12;
-0.09,0.01,0.04;
0.05,0.21,0.25;
-0.15,-0.01,0.19;
0.04,-0.01,0.27;
-0.19,-0.08,0.05;
0.07,0.09,-0.07;
-0.03,0.21,0.33;
0.08,0.05,0.07;
0.02,0.04,-0.14;
-0.03,0.13,-0.02;
-0.12,0.04,-0.04;
-0.06,-0.16,0.15;
0.13,-0.01,0.08;
0.07,0.09,0.31;
-0.01,0.15,-0.24;
-0.04,-0.05,0.21;
-0.01,0.09,0.05;
-0.01,0.01,0.30;
0.00,0.19,0.15;
0.11,-0.13,0.02;
-0.03,-0.11,0.30;
0.02,-0.13,0.34;
0.10,-0.13,0.22;
0.02,-0.05,0.22;
0.16,-0.14,0.24;
0.08,0.25,0.13;
-0.01,0.09,0.12;
-0.16,-0.01,0.36;
-0.09,-0.08,0.18;
-0.25,-0.24,-0.01;
-0.07,0.05,0.13;
-0.32,-0.20,0.15;
-0.04,-0.10,0.01;
-0.06,-0.01,0.08;
0.17,-0.10,0.37;
0.00,0.12,0.37;
-0.03,0.25,-0.04;
0.07,0.09,-0.08;
-0.07,-0.10,-0.07;
0.11,-0.05,-0.05;
0.19,0.25,0.24;
-0.09,-0.02,0.28;
-0.03,-0.04,0.18;
-0.04,0.05,0.12;
-0.22,0.10,0.18;
-0.36,-3.64,-1.12;
-0.01,-0.25,0.31;
-0.03,-0.04,0.16;
-0.07,-0.04,0.04;
-0.10,-0.05,0.31;
0.10,-0.13,-0.10;
-0.27,-0.04,0.18;
-0.12,-0.07,-0.28;
0.07,-0.13,0.21;
-0.04,-0.14,-0.04;
-0.04,-0.01,-0.05;
-0.13,0.09,0.01;
0.08,0.16,0.24;
0.17,0.09,0.12;
-0.22,-0.01,0.05;
0.11,-0.01,0.39;
-0.19,-0.08,0.12;
-0.10,0.01,0.02;
0.04,0.10,-0.08;
0.08,-0.02,0.10;
0.08,0.07,0.28;
0.07,0.10,0.15;
0.05,0.01,0.21;
-0.07,-0.05,0.27;
0.07,0.13,-0.02;
0.10,-0.02,0.22;
-0.12,-0.16,0.13;
0.05,0.09,0.21;
0.22,-0.01,0.01;
0.19,0.18,0.27;
0.04,0.02,0.15;
0.14,0.07,0.27;
-0.12,-0.11,0.22;
0.02,0.02,-0.05;
0.02,-0.10,0.30;
0.10,-0.01,0.16;
-0.15,-0.01,0.36;
-0.13,-0.16,0.21;
0.04,0.01,0.05;
-0.03,0.22,0.13;
-0.09,-0.02,0.25;
-0.01,0.28,0.37;
-0.13,-0.08,0.08;
0.13,-0.11,0.02;
0.02,0.05,0.24;
0.07,0.01,0.08;
0.05,0.13,0.12;
-0.25,0.18,0.10;
-0.06,0.15,0.05;
-0.29,0.19,0.33;
