0.52,-0.00,0.17;
0.69,0.04,0.11;
-0.12,0.17,0.19;
-0.92,0.41,-0.09;
-1.25,0.18,-0.25;
-0.64,-0.06,0.13;
0.00,-0.06,-0.10;
0.31,-0.34,-0.10;
0.24,-0.37,0.26;
-0.03,-0.14,0.01;
0.09,-0.06,-0.04;
0.21,0.11,-0.09;
-0.06,0.23,0.20;
-0.20,0.24,-0.16;
-0.17,0.23,-0.09;
-0.11,-0.09,-0.12;
0.06,-0.12,-0.13;
0.14,0.06,0.05;
0.15,0.43,-0.15;
-0.05,0.30,0.01;
-0.31,0.17,0.13;
-0.38,-0.09,-0.03;
-0.55,-0.21,-0.15;
-0.84,-0.09,-0.12;
-0.49,0.12,-0.07;
-0.46,0.15,0.01;
-0.43,0.52,-0.01;
-0.37,0.50,-0.09;
-0.24,0.08,-0.12;
0.23,-0.25,-0.18;
0.61,-0.15,-0.16;
0.64,-0.06,0.16;
0.52,0.24,0.13;
0.37,0.32,-0.01;
0.21,0.06,0.11;
-0.08,0.14,-0.04;
0.05,0.21,0.16;
0.32,-0.21,0.07;
0.31,0.01,0.04;
-0.08,-0.14,0.17;
0.21,-0.28,-0.03;
0.61,-0.05,-0.16;
0.46,-0.03,-0.27;
0.03,0.12,-0.07;
-0.37,0.27,-0.10;
-0.75,0.66,0.19;
-0.67,0.66,0.26;
-0.61,0.41,0.05;
-0.98,0.30,-0.07;
-1.04,0.40,-0.44;
-0.31,0.09,-0.25;
0.21,0.11,-0.24;
0.78,0.38,-0.24;
0.79,0.33,-0.09;
0.60,0.15,-0.33;
0.38,0.46,-0.35;
0.43,0.67,-0.15;
0.38,0.82,-0.16;
0.12,0.79,-0.38;
-0.70,0.84,-0.51;
-0.96,0.90,-0.59;
-1.01,1.02,-0.71;
-0.79,1.07,-0.64;
-0.21,1.33,-0.57;
-0.26,1.59,-0.90;
0.21,1.98,-0.61;
0.73,1.86,-0.38;
1.15,2.15,-0.07;
2.18,2.44,0.20;
4.14,2.72,0.39;
5.36,3.27,0.30;
6.99,3.10,0.19;
9.05,3.19,0.11;
9.05,3.83,-0.57;
8.12,5.05,-0.70;
7.86,5.97,-1.37;
8.69,6.17,-1.08;
10.34,7.08,-1.06;
10.70,8.09,-0.76;
9.85,9.43,-0.88;
9.47,10.04,-1.19;
9.34,10.58,-0.76;
9.53,11.95,-0.42;
9.50,12.85,-0.59;
9.53,13.53,-1.12;
8.41,15.01,-1.26;
8.17,16.27,-1.69;
6.52,17.77,-1.77;
4.49,19.01,-2.06;
3.22,20.66,-1.96;
3.01,21.92,-2.27;
4.37,24.70,-2.35;
5.86,28.41,-2.67;
8.29,31.71,-3.89;
10.49,32.32,-4.83;
9.45,34.69,-5.93;
3.57,41.11,-8.39;
7.79,47.46,-9.02;
3.86,47.59,-9.20;
11.88,41.37,-8.90;
17.53,35.11,-10.28;
13.83,36.53,-9.48;
7.82,38.72,-9.95;
3.80,34.38,-11.35;
0.11,28.81,-15.92;
-3.08,26.99,-18.38;
-6.14,27.68,-22.28;
-3.27,30.00,-23.87;
-5.91,34.14,-26.74;
-6.92,35.74,-28.36;
0.63,35.51,-33.46;
1.16,37.45,-40.70;
12.63,40.90,-43.80;
10.15,45.69,-43.09;
5.62,51.14,-45.35;
-3.47,51.27,-47.86;
-11.43,49.34,-47.90;
-8.26,43.83,-45.17;
1.31,43.89,-40.91;
-0.63,44.90,-38.73;
2.53,40.67,-37.38;
11.21,38.81,-33.31;
23.40,36.67,-34.06;
9.80,39.60,-33.38;
0.99,47.94,-31.69;
-1.42,53.36,-27.03;
1.44,53.22,-23.08;
13.65,55.22,-17.37;
-4.12,50.84,-12.45;
-40.93,52.70,-14.56;
-34.46,56.85,-13.93;
-28.50,55.48,-8.10;
-37.76,57.19,-4.70;
-47.22,61.48,-3.80;
-48.63,58.15,-5.06;
-37.62,57.24,-4.71;
-38.89,57.46,-6.61;
-51.37,60.50,-5.66;
-47.79,64.12,-6.30;
-31.80,68.23,-12.12;
-20.66,70.62,-16.22;
-20.52,68.32,-16.64;
-19.33,65.75,-17.26;
-10.69,70.81,-13.96;
-8.29,70.52,-8.41;
-20.43,70.91,-5.26;
-25.36,72.85,-4.13;
-16.43,72.38,-5.78;
-30.56,69.63,-7.70;
-33.74,72.03,-9.37;
-30.58,69.89,-8.33;
-21.11,66.81,-3.51;
-13.91,68.08,-2.22;
-10.55,66.55,-2.33;
-6.14,67.56,-2.06;
4.00,70.93,-1.31;
6.31,70.49,-4.28;
-1.59,70.21,-4.15;
6.17,73.28,5.06;
0.78,69.63,-0.56;
1.59,65.17,-0.45;
-2.75,63.04,-1.43;
0.02,65.31,-1.19;
1.37,67.27,0.05;
4.55,64.93,-1.77;
4.28,63.37,-1.69;
4.93,66.20,-0.96;
9.42,68.08,-1.48;
7.83,67.75,-3.90;
4.15,67.53,-3.40;
6.69,69.19,-1.98;
10.02,67.98,-2.15;
9.89,65.94,-3.03;
9.80,62.75,-3.55;
7.66,59.79,-4.22;
5.97,59.59,-5.34;
5.82,61.02,-5.26;
4.15,60.01,-6.54;
6.64,57.01,-7.28;
5.63,57.37,-9.12;
7.71,55.77,-9.55;
7.80,56.96,-10.64;
7.77,58.12,-11.25;
5.22,59.19,-11.49;
3.05,58.73,-12.13;
6.73,57.42,-11.52;
8.70,55.88,-10.25;
15.04,53.25,-10.03;
10.98,55.54,-7.99;
8.61,54.99,-6.90;
6.12,52.43,-6.36;
3.34,50.95,-5.96;
2.63,50.09,-4.70;
2.03,48.21,-4.06;
0.26,46.66,-3.87;
0.78,45.94,-3.70;
2.72,43.83,-4.39;
6.64,40.17,-2.85;
8.55,38.59,-1.99;
7.92,35.94,-1.20;
5.34,32.84,-0.59;
5.40,29.37,-0.39;
5.79,26.50,-0.57;
7.19,24.82,-0.83;
7.68,23.53,-1.20;
6.61,21.48,-2.22;
4.28,17.54,-3.41;
